Image,Label,SubjectID,Ciba Vision Lens Color,Gender,B_L Lens Used,PupilX,PupilY,PupilR,IrisX,IrisY,IrisR
Cogent Scanner/99/Colored/20120911163942_L,Colored,99,Gray,Female,Yes,247,154,38,256,176,154
Cogent Scanner/99/Colored/20120911163942_R,Colored,99,Gray,Female,Yes,442,170,37,426,177,151
Cogent Scanner/99/Colored/20120911163944_L,Colored,99,Gray,Female,Yes,173,129,36,191,149,147
Cogent Scanner/99/Colored/20120911163944_R,Colored,99,Gray,Female,Yes,363,140,37,354,173,150
Cogent Scanner/99/Colored/20120911163945_L,Colored,99,Gray,Female,Yes,249,126,51,256,151,149
Cogent Scanner/99/Colored/20120911163946_R,Colored,99,Gray,Female,Yes,437,146,55,424,156,155
Cogent Scanner/99/Colored/20120911163947_L,Colored,99,Gray,Female,Yes,174,101,53,181,162,147
Cogent Scanner/99/Colored/20120911163947_R,Colored,99,Gray,Female,Yes,361,141,56,352,157,147
Cogent Scanner/99/Colored/20120911163950_L,Colored,99,Gray,Female,Yes,228,107,39,240,149,147
Cogent Scanner/99/Colored/20120911163950_R,Colored,99,Gray,Female,Yes,365,140,46,357,162,152
Cogent Scanner/99/ColoredB_L-Violet/20120920155031_L,Colored,99,Gray,Female,Yes,359,193,37,368,206,145
Cogent Scanner/99/ColoredB_L-Violet/20120920155031_R,Colored,99,Gray,Female,Yes,273,223,34,265,235,148
Cogent Scanner/99/ColoredB_L-Violet/20120920155038_L,Colored,99,Gray,Female,Yes,316,190,45,329,205,135
Cogent Scanner/99/ColoredB_L-Violet/20120920155038_R,Colored,99,Gray,Female,Yes,273,191,46,266,204,139
Cogent Scanner/99/ColoredB_L-Violet/20120920155047_L,Colored,99,Gray,Female,Yes,396,234,32,407,255,123
Cogent Scanner/99/ColoredB_L-Violet/20120920155047_R,Colored,99,Gray,Female,Yes,335,224,36,328,240,127
Cogent Scanner/99/ColoredB_L-Violet/20120920155054_L,Colored,99,Gray,Female,Yes,412,202,31,422,206,123
Cogent Scanner/99/ColoredB_L-Violet/20120920155054_R,Colored,99,Gray,Female,Yes,353,211,31,346,220,122
Cogent Scanner/99/ColoredB_L-Violet/20120920155058_L,Colored,99,Gray,Female,Yes,409,179,38,417,182,126
Cogent Scanner/99/ColoredB_L-Violet/20120920155058_R,Colored,99,Gray,Female,Yes,382,203,45,368,223,126
Cogent Scanner/99/Normal/20120913113611_L,Normal,99,Gray,Female,Yes,183,176,39,188,198,143
Cogent Scanner/99/Normal/20120913113611_R,Normal,99,Gray,Female,Yes,443,169,39,435,196,143
Cogent Scanner/99/Normal/20120913113614_L,Normal,99,Gray,Female,Yes,181,173,32,191,192,137
Cogent Scanner/99/Normal/20120913113614_R,Normal,99,Gray,Female,Yes,425,174,49,417,183,144
Cogent Scanner/99/Normal/20120913113618_L,Normal,99,Gray,Female,Yes,189,175,37,197,199,137
Cogent Scanner/99/Normal/20120913113618_R,Normal,99,Gray,Female,Yes,375,145,40,369,174,140
Cogent Scanner/99/Normal/20120913113623_L,Normal,99,Gray,Female,Yes,178,139,40,184,157,138
Cogent Scanner/99/Normal/20120913113623_R,Normal,99,Gray,Female,Yes,371,131,31,368,153,139
Cogent Scanner/99/Normal/20120913113629_L,Normal,99,Gray,Female,Yes,137,137,34,148,169,136
Cogent Scanner/99/Normal/20120913113629_R,Normal,99,Gray,Female,Yes,361,148,34,358,176,139
Cogent Scanner/99/Normal/20120913113634_L,Normal,99,Gray,Female,Yes,170,78,40,182,136,136
Cogent Scanner/99/Normal/20120913113634_R,Normal,99,Gray,Female,Yes,389,94,45,383,139,136
Cogent Scanner/99/Transparent/20120911155933_L,Transparent,99,Gray,Female,Yes,255,168,35,264,191,150
Cogent Scanner/99/Transparent/20120911155933_R,Transparent,99,Gray,Female,Yes,395,208,43,389,231,147
Cogent Scanner/99/Transparent/20120911155936_L,Transparent,99,Gray,Female,Yes,258,175,36,259,195,150
Cogent Scanner/99/Transparent/20120911155937_R,Transparent,99,Gray,Female,Yes,438,178,41,426,194,150
Cogent Scanner/99/Transparent/20120911155940_L,Transparent,99,Gray,Female,Yes,180,169,49,189,183,144
Cogent Scanner/99/Transparent/20120911155940_R,Transparent,99,Gray,Female,Yes,364,168,48,354,172,151
Cogent Scanner/99/Transparent/20120911155944_L,Transparent,99,Gray,Female,Yes,197,162,36,207,174,148
Cogent Scanner/99/Transparent/20120911155944_R,Transparent,99,Gray,Female,Yes,367,161,40,359,184,151
Cogent Scanner/99/Transparent/20120911155948_L,Transparent,99,Gray,Female,Yes,188,161,39,200,185,146
Cogent Scanner/99/Transparent/20120911155948_R,Transparent,99,Gray,Female,Yes,365,168,39,358,188,149
Cogent Scanner/100/Colored/20120910161836_L,Colored,100,Blue,Male,No,334,168,45,341,169,152
Cogent Scanner/100/Colored/20120910161836_R,Colored,100,Blue,Male,No,343,194,42,337,198,151
Cogent Scanner/100/Colored/20120910161846_L,Colored,100,Blue,Male,No,353,197,65,361,215,150
Cogent Scanner/100/Colored/20120910161846_R,Colored,100,Blue,Male,No,355,202,51,349,208,148
Cogent Scanner/100/Colored/20120910161850_L,Colored,100,Blue,Male,No,329,206,59,329,226,155
Cogent Scanner/100/Colored/20120910161850_R,Colored,100,Blue,Male,No,325,222,55,325,238,140
Cogent Scanner/100/Colored/20120910161857_L,Colored,100,Blue,Male,No,331,247,48,339,254,151
Cogent Scanner/100/Colored/20120910161857_R,Colored,100,Blue,Male,No,329,260,50,324,270,146
Cogent Scanner/100/Colored/20120910161902_L,Colored,100,Blue,Male,No,352,241,68,354,248,153
Cogent Scanner/100/Colored/20120910161902_R,Colored,100,Blue,Male,No,345,259,45,343,262,147
Cogent Scanner/100/Normal/20120910162852_L,Normal,100,Blue,Male,No,382,245,73,386,252,151
Cogent Scanner/100/Normal/20120910162852_R,Normal,100,Blue,Male,No,267,265,73,261,271,157
Cogent Scanner/100/Normal/20120910162855_L,Normal,100,Blue,Male,No,415,255,50,417,271,117
Cogent Scanner/100/Normal/20120910162855_R,Normal,100,Blue,Male,No,296,231,56,291,240,122
Cogent Scanner/100/Normal/20120910162901_L,Normal,100,Blue,Male,No,386,234,68,394,255,149
Cogent Scanner/100/Normal/20120910162902_R,Normal,100,Blue,Male,No,250,260,45,248,261,153
Cogent Scanner/100/Normal/20120910162906_L,Normal,100,Blue,Male,No,397,245,70,401,239,149
Cogent Scanner/100/Normal/20120910162906_R,Normal,100,Blue,Male,No,255,268,64,247,279,153
Cogent Scanner/100/Normal/20120910162910_L,Normal,100,Blue,Male,No,392,225,43,398,232,149
Cogent Scanner/100/Normal/20120910162910_R,Normal,100,Blue,Male,No,249,248,45,240,261,149
Cogent Scanner/100/Transparent/20120910160701_L,Transparent,100,Blue,Male,No,354,212,32,355,223,101
Cogent Scanner/100/Transparent/20120910160701_R,Transparent,100,Blue,Male,No,344,241,34,342,248,104
Cogent Scanner/100/Transparent/20120910160709_L,Transparent,100,Blue,Male,No,338,229,72,340,234,150
Cogent Scanner/100/Transparent/20120910160710_R,Transparent,100,Blue,Male,No,390,245,65,388,256,146
Cogent Scanner/100/Transparent/20120910160714_L,Transparent,100,Blue,Male,No,341,229,64,347,246,152
Cogent Scanner/100/Transparent/20120910160714_R,Transparent,100,Blue,Male,No,366,252,66,362,255,153
Cogent Scanner/100/Transparent/20120910160718_L,Transparent,100,Blue,Male,No,336,233,68,340,239,151
Cogent Scanner/100/Transparent/20120910160718_R,Transparent,100,Blue,Male,No,363,257,68,357,261,150
Cogent Scanner/100/Transparent/20120910160722_L,Transparent,100,Blue,Male,No,334,227,65,341,232,151
Cogent Scanner/100/Transparent/20120910160722_R,Transparent,100,Blue,Male,No,344,243,62,340,245,154
Cogent Scanner/101/Colored/20120914144357_L,Colored,101,Green,Female,No,253,186,49,263,196,139
Cogent Scanner/101/Colored/20120914144357_R,Colored,101,Green,Female,No,357,154,51,353,171,137
Cogent Scanner/101/Colored/20120914144403_L,Colored,101,Green,Female,No,239,176,56,242,196,139
Cogent Scanner/101/Colored/20120914144403_R,Colored,101,Green,Female,No,350,153,54,344,177,144
Cogent Scanner/101/Colored/20120914144407_L,Colored,101,Green,Female,No,247,191,46,258,214,133
Cogent Scanner/101/Colored/20120914144407_R,Colored,101,Green,Female,No,345,170,55,342,181,130
Cogent Scanner/101/Colored/20120914144410_L,Colored,101,Green,Female,No,279,210,53,286,226,135
Cogent Scanner/101/Colored/20120914144410_R,Colored,101,Green,Female,No,371,190,59,367,210,132
Cogent Scanner/101/Colored/20120914144414_L,Colored,101,Green,Female,No,275,189,38,286,204,137
Cogent Scanner/101/Colored/20120914144414_R,Colored,101,Green,Female,No,378,182,51,375,199,137
Cogent Scanner/101/Colored/20120914144418_L,Colored,101,Green,Female,No,239,219,45,252,238,138
Cogent Scanner/101/Colored/20120914144418_R,Colored,101,Green,Female,No,338,210,49,336,225,135
Cogent Scanner/101/Normal/20120914135346_L,Normal,101,Green,Female,No,186,174,49,196,198,156
Cogent Scanner/101/Normal/20120914135346_R,Normal,101,Green,Female,No,412,144,52,406,162,158
Cogent Scanner/101/Normal/20120914135359_L,Normal,101,Green,Female,No,261,189,42,265,204,135
Cogent Scanner/101/Normal/20120914135359_R,Normal,101,Green,Female,No,352,146,46,351,151,137
Cogent Scanner/101/Normal/20120914135403_L,Normal,101,Green,Female,No,264,197,56,271,209,135
Cogent Scanner/101/Normal/20120914135403_R,Normal,101,Green,Female,No,349,146,61,347,160,143
Cogent Scanner/101/Normal/20120914135406_L,Normal,101,Green,Female,No,267,183,41,275,195,136
Cogent Scanner/101/Normal/20120914135406_R,Normal,101,Green,Female,No,352,141,43,350,150,137
Cogent Scanner/101/Normal/20120914135409_L,Normal,101,Green,Female,No,233,212,48,242,221,137
Cogent Scanner/101/Normal/20120914135409_R,Normal,101,Green,Female,No,323,182,47,317,191,137
Cogent Scanner/101/Transparent/20120914141656_L,Transparent,101,Green,Female,No,284,176,53,285,193,138
Cogent Scanner/101/Transparent/20120914141656_R,Transparent,101,Green,Female,No,383,169,57,378,177,136
Cogent Scanner/101/Transparent/20120914141700_L,Transparent,101,Green,Female,No,305,226,43,314,243,139
Cogent Scanner/101/Transparent/20120914141700_R,Transparent,101,Green,Female,No,409,201,48,406,218,138
Cogent Scanner/101/Transparent/20120914141703_L,Transparent,101,Green,Female,No,295,234,50,302,243,132
Cogent Scanner/101/Transparent/20120914141703_R,Transparent,101,Green,Female,No,393,210,46,393,225,133
Cogent Scanner/101/Transparent/20120914141708_L,Transparent,101,Green,Female,No,285,225,58,286,231,139
Cogent Scanner/101/Transparent/20120914141708_R,Transparent,101,Green,Female,No,394,218,48,389,230,139
Cogent Scanner/101/Transparent/20120914141711_L,Transparent,101,Green,Female,No,293,203,56,296,226,140
Cogent Scanner/101/Transparent/20120914141711_R,Transparent,101,Green,Female,No,405,219,45,404,225,139
Cogent Scanner/101/Transparent/20120914141714_L,Transparent,101,Green,Female,No,291,248,46,298,265,142
Cogent Scanner/101/Transparent/20120914141714_R,Transparent,101,Green,Female,No,383,240,49,386,249,142
Cogent Scanner/101/Transparent/20120914141718_L,Transparent,101,Green,Female,No,261,210,44,267,224,138
Cogent Scanner/101/Transparent/20120914141718_R,Transparent,101,Green,Female,No,359,207,41,359,229,141
