Image,Label,SubjectID,Ciba Vision Lens Color,Gender,B_L Lens Used,PupilX,PupilY,PupilR,IrisX,IrisY,IrisR
Cogent Scanner/48/Normal/20120921164430_L,Normal,48,Gray,Female,No,239,134,39,246,135,106
Cogent Scanner/48/Normal/20120921164430_R,Normal,48,Gray,Female,No,305,168,30,301,185,109
Cogent Scanner/48/Normal/20120921164434_L,Normal,48,Gray,Female,No,239,91,43,248,108,108
Cogent Scanner/48/Normal/20120921164434_R,Normal,48,Gray,Female,No,299,130,28,292,144,111
Cogent Scanner/48/Normal/20120921164437_L,Normal,48,Gray,Female,No,252,104,36,260,120,109
Cogent Scanner/48/Normal/20120921164437_R,Normal,48,Gray,Female,No,311,141,27,303,157,110
Cogent Scanner/48/Normal/20120921164441_L,Normal,48,Gray,Female,No,231,96,30,238,108,108
Cogent Scanner/48/Normal/20120921164441_R,Normal,48,Gray,Female,No,295,158,28,289,176,108
Cogent Scanner/48/Normal/20120921164444_L,Normal,48,Gray,Female,No,266,107,28,275,123,103
Cogent Scanner/48/Normal/20120921164444_R,Normal,48,Gray,Female,No,327,159,24,323,178,111
Cogent Scanner/48/Transparent/20120912132615_L,Transparent,48,Gray,Female,No,251,206,37,258,240,128
Cogent Scanner/48/Transparent/20120912132615_R,Transparent,48,Gray,Female,No,421,257,32,414,291,124
Cogent Scanner/48/Transparent/20120912132618_L,Transparent,48,Gray,Female,No,201,148,29,205,165,112
Cogent Scanner/48/Transparent/20120912132618_R,Transparent,48,Gray,Female,No,357,177,25,349,195,111
Cogent Scanner/48/Transparent/20120912132620_L,Transparent,48,Gray,Female,No,188,141,34,195,153,125
Cogent Scanner/48/Transparent/20120912132620_R,Transparent,48,Gray,Female,No,345,180,32,337,184,123
Cogent Scanner/48/Transparent/20120912132623_L,Transparent,48,Gray,Female,No,200,111,29,207,127,121
Cogent Scanner/48/Transparent/20120912132623_R,Transparent,48,Gray,Female,No,362,149,29,353,172,123
Cogent Scanner/48/Transparent/20120912132625_L,Transparent,48,Gray,Female,No,212,100,34,220,119,118
Cogent Scanner/48/Transparent/20120912132625_R,Transparent,48,Gray,Female,No,361,137,34,353,158,124
Cogent Scanner/49/Colored/20120914142848_L,Colored,49,Blue,Female,No,239,211,55,242,227,140
Cogent Scanner/49/Colored/20120914142848_R,Colored,49,Blue,Female,No,451,199,54,447,214,138
Cogent Scanner/49/Colored/20120914142852_L,Colored,49,Blue,Female,No,253,175,47,259,194,132
Cogent Scanner/49/Colored/20120914142852_R,Colored,49,Blue,Female,No,441,172,55,436,183,135
Cogent Scanner/49/Colored/20120914142856_L,Colored,49,Blue,Female,No,260,167,36,267,192,131
Cogent Scanner/49/Colored/20120914142856_R,Colored,49,Blue,Female,No,441,176,48,436,189,127
Cogent Scanner/49/Colored/20120914142859_L,Colored,49,Blue,Female,No,274,148,37,282,179,131
Cogent Scanner/49/Colored/20120914142859_R,Colored,49,Blue,Female,No,452,165,53,446,174,132
Cogent Scanner/49/Colored/20120914142905_L,Colored,49,Blue,Female,No,290,163,44,300,186,125
Cogent Scanner/49/Colored/20120914142905_R,Colored,49,Blue,Female,No,465,162,50,458,172,129
Cogent Scanner/49/Normal/20120912123230_L,Normal,49,Blue,Female,No,214,251,48,222,259,119
Cogent Scanner/49/Normal/20120912123230_R,Normal,49,Blue,Female,No,493,251,53,486,251,129
Cogent Scanner/49/Normal/20120912123233_L,Normal,49,Blue,Female,No,188,219,45,193,235,134
Cogent Scanner/49/Normal/20120912123233_R,Normal,49,Blue,Female,No,484,200,60,477,208,139
Cogent Scanner/49/Normal/20120912123237_L,Normal,49,Blue,Female,No,183,222,56,189,226,134
Cogent Scanner/49/Normal/20120912123237_R,Normal,49,Blue,Female,No,482,177,64,473,190,140
Cogent Scanner/49/Normal/20120912123240_L,Normal,49,Blue,Female,No,181,210,41,184,227,130
Cogent Scanner/49/Normal/20120912123240_R,Normal,49,Blue,Female,No,472,170,57,466,186,136
Cogent Scanner/49/Normal/20120912123242_L,Normal,49,Blue,Female,No,184,210,41,188,233,132
Cogent Scanner/49/Normal/20120912123242_R,Normal,49,Blue,Female,No,481,178,56,472,195,139
Cogent Scanner/49/Normal/20120912123244_L,Normal,49,Blue,Female,No,182,213,45,186,227,129
Cogent Scanner/49/Normal/20120912123244_R,Normal,49,Blue,Female,No,474,175,50,470,183,139
Cogent Scanner/49/Transparent/20120912125416_L,Transparent,49,Blue,Female,No,151,173,59,156,199,137
Cogent Scanner/49/Transparent/20120912125416_R,Transparent,49,Blue,Female,No,447,153,70,440,164,138
Cogent Scanner/49/Transparent/20120912125421_L,Transparent,49,Blue,Female,No,203,164,40,211,179,119
Cogent Scanner/49/Transparent/20120912125421_R,Transparent,49,Blue,Female,No,451,170,47,445,182,126
Cogent Scanner/49/Transparent/20120912125425_L,Transparent,49,Blue,Female,No,218,123,54,227,137,119
Cogent Scanner/49/Transparent/20120912125425_R,Transparent,49,Blue,Female,No,471,125,53,466,141,127
Cogent Scanner/49/Transparent/20120912125428_L,Transparent,49,Blue,Female,No,232,136,35,243,147,123
Cogent Scanner/49/Transparent/20120912125428_R,Transparent,49,Blue,Female,No,489,148,41,484,166,130
Cogent Scanner/49/Transparent/20120912125432_L,Transparent,49,Blue,Female,No,265,138,53,270,155,120
Cogent Scanner/49/Transparent/20120912125432_R,Transparent,49,Blue,Female,No,502,143,43,497,160,129
Cogent Scanner/50/Colored/20120912151513_L,Colored,50,Gray,Male,No,247,166,40,257,186,126
Cogent Scanner/50/Colored/20120912151513_R,Colored,50,Gray,Male,No,390,214,49,387,236,131
Cogent Scanner/50/Colored/20120912151518_L,Colored,50,Gray,Male,No,271,141,34,276,158,102
Cogent Scanner/50/Colored/20120912151518_R,Colored,50,Gray,Male,No,365,191,38,366,205,101
Cogent Scanner/50/Colored/20120912151521_L,Colored,50,Gray,Male,No,284,125,27,290,140,102
Cogent Scanner/50/Colored/20120912151521_R,Colored,50,Gray,Male,No,373,177,36,372,189,102
Cogent Scanner/50/Colored/20120912151528_L,Colored,50,Gray,Male,No,272,142,28,278,154,97
Cogent Scanner/50/Colored/20120912151528_R,Colored,50,Gray,Male,No,349,165,26,350,190,102
Cogent Scanner/50/Colored/20120912151532_L,Colored,50,Gray,Male,No,276,150,25,280,164,100
Cogent Scanner/50/Colored/20120912151532_R,Colored,50,Gray,Male,No,363,187,25,363,200,96
Cogent Scanner/50/Normal/20120912151113_L,Normal,50,Gray,Male,No,338,143,39,343,151,121
Cogent Scanner/50/Normal/20120912151113_R,Normal,50,Gray,Male,No,425,168,58,419,191,122
Cogent Scanner/50/Normal/20120912151116_L,Normal,50,Gray,Male,No,313,132,42,318,138,122
Cogent Scanner/50/Normal/20120912151116_R,Normal,50,Gray,Male,No,441,156,53,436,170,126
Cogent Scanner/50/Normal/20120912151120_L,Normal,50,Gray,Male,No,309,126,44,315,133,120
Cogent Scanner/50/Normal/20120912151120_R,Normal,50,Gray,Male,No,440,141,53,432,158,130
Cogent Scanner/50/Normal/20120912151129_L,Normal,50,Gray,Male,No,282,101,58,290,127,127
Cogent Scanner/50/Normal/20120912151129_R,Normal,50,Gray,Male,No,410,102,48,406,130,128
Cogent Scanner/50/Normal/20120912151132_L,Normal,50,Gray,Male,No,282,84,45,293,125,125
Cogent Scanner/50/Normal/20120912151132_R,Normal,50,Gray,Male,No,426,87,55,416,127,127
Cogent Scanner/50/Transparent/20120912145033_L,Transparent,50,Gray,Male,No,262,239,44,270,260,116
Cogent Scanner/50/Transparent/20120912145033_R,Transparent,50,Gray,Male,No,362,269,38,358,293,122
Cogent Scanner/50/Transparent/20120912145035_L,Transparent,50,Gray,Male,No,255,199,33,262,202,117
Cogent Scanner/50/Transparent/20120912145035_R,Transparent,50,Gray,Male,No,376,207,43,372,208,118
Cogent Scanner/50/Transparent/20120912145038_L,Transparent,50,Gray,Male,No,268,210,43,274,218,115
Cogent Scanner/50/Transparent/20120912145038_R,Transparent,50,Gray,Male,No,396,214,44,389,219,117
Cogent Scanner/50/Transparent/20120912145041_L,Transparent,50,Gray,Male,No,276,200,34,285,200,118
Cogent Scanner/50/Transparent/20120912145041_R,Transparent,50,Gray,Male,No,395,210,40,388,215,121
Cogent Scanner/50/Transparent/20120912145044_L,Transparent,50,Gray,Male,No,294,205,44,300,205,118
Cogent Scanner/50/Transparent/20120912145044_R,Transparent,50,Gray,Male,No,402,204,49,400,219,120
Cogent Scanner/51/Colored/20120912150807_L,Colored,51,Gray,Male,No,218,168,35,225,182,123
Cogent Scanner/51/Colored/20120912150807_R,Colored,51,Gray,Male,No,363,201,46,360,214,120
Cogent Scanner/51/Colored/20120912150810_L,Colored,51,Gray,Male,No,197,177,47,204,188,126
Cogent Scanner/51/Colored/20120912150810_R,Colored,51,Gray,Male,No,328,204,45,326,212,123
Cogent Scanner/51/Colored/20120912150814_L,Colored,51,Gray,Male,No,186,185,47,193,196,122
Cogent Scanner/51/Colored/20120912150814_R,Colored,51,Gray,Male,No,325,204,47,316,217,127
Cogent Scanner/51/Colored/20120912150818_L,Colored,51,Gray,Male,No,195,175,36,203,194,124
Cogent Scanner/51/Colored/20120912150818_R,Colored,51,Gray,Male,No,328,192,38,320,207,127
Cogent Scanner/51/Colored/20120912150822_L,Colored,51,Gray,Male,No,202,185,48,206,213,127
Cogent Scanner/51/Colored/20120912150822_R,Colored,51,Gray,Male,No,320,192,46,321,203,134
Cogent Scanner/51/Normal/20120913110545_L,Normal,51,Gray,Male,No,372,168,41,378,192,128
Cogent Scanner/51/Normal/20120913110545_R,Normal,51,Gray,Male,No,298,195,41,292,223,136
Cogent Scanner/51/Normal/20120913110549_L,Normal,51,Gray,Male,No,381,176,41,386,200,129
Cogent Scanner/51/Normal/20120913110549_R,Normal,51,Gray,Male,No,302,191,61,296,207,133
Cogent Scanner/51/Normal/20120913110554_L,Normal,51,Gray,Male,No,369,204,52,375,223,126
Cogent Scanner/51/Normal/20120913110554_R,Normal,51,Gray,Male,No,279,216,57,275,222,130
Cogent Scanner/51/Normal/20120913110559_L,Normal,51,Gray,Male,No,378,145,45,381,153,131
Cogent Scanner/51/Normal/20120913110559_R,Normal,51,Gray,Male,No,288,161,43,280,180,135
Cogent Scanner/51/Normal/20120913110604_L,Normal,51,Gray,Male,No,386,129,41,393,153,130
Cogent Scanner/51/Normal/20120913110604_R,Normal,51,Gray,Male,No,301,149,39,296,170,135
Cogent Scanner/51/Normal/20120913110609_L,Normal,51,Gray,Male,No,390,128,40,399,149,131
Cogent Scanner/51/Normal/20120913110609_R,Normal,51,Gray,Male,No,304,144,58,299,168,137
Cogent Scanner/51/Transparent/20120912143552_L,Transparent,51,Gray,Male,No,262,181,31,267,200,118
Cogent Scanner/51/Transparent/20120912143552_R,Transparent,51,Gray,Male,No,354,176,35,346,197,122
Cogent Scanner/51/Transparent/20120912143556_L,Transparent,51,Gray,Male,No,231,166,40,235,189,116
Cogent Scanner/51/Transparent/20120912143556_R,Transparent,51,Gray,Male,No,351,183,34,343,201,120
Cogent Scanner/51/Transparent/20120912143559_L,Transparent,51,Gray,Male,No,236,166,32,247,178,111
Cogent Scanner/51/Transparent/20120912143559_R,Transparent,51,Gray,Male,No,354,170,45,348,192,114
Cogent Scanner/51/Transparent/20120912143602_L,Transparent,51,Gray,Male,No,228,174,32,234,195,113
Cogent Scanner/51/Transparent/20120912143602_R,Transparent,51,Gray,Male,No,345,177,30,336,189,120
Cogent Scanner/51/Transparent/20120912143605_L,Transparent,51,Gray,Male,No,231,178,32,235,196,112
Cogent Scanner/51/Transparent/20120912143605_R,Transparent,51,Gray,Male,No,345,182,32,340,196,118
